z_hood,mean_zri
416186,1144.90540541
737952,1697.98648649
269278,1400.32432432
422832,1507.77027027
273723,900.824324324
275836,702.351351351
269921,1306.95945946
276491,507.581081081
418075,762.959459459
418134,843.135135135
422762,1156.05405405
199942,1171.71621622
738017,1785.5
738070,2633.89189189
412298,1515.93243243
125593,2037.2027027
270990,820.513513514
272797,1023.02702703
274295,1444.0
403372,1528.09459459
269067,1395.90540541
269864,1128.36486486
273575,1005.17567568
417124,1281.35135135
236138,1309.40540541
271308,1365.58108108
418013,1308.37837838
274892,743.635135135
343626,860.513513514
403338,1327.31081081
417995,2004.91891892
270489,1273.19298246
121797,3416.2027027
274763,975.432432432
403488,2471.71621622
417165,1020.05405405
416177,7137.17567568
342709,1069.61403509
417226,1194.01351351
273740,1201.35087719
403484,2364.39189189
184864,803.648648649
416874,1617.37837838
274004,953.337837838
698712,5596.02702703
270413,1130.28070175
124505,1169.02702703
273000,1208.7027027
269812,1134.22972973
403422,2309.75675676
417645,1509.77027027
276024,1201.81081081
417032,764.378378378
417967,977.0
276231,1583.21621622
268256,2552.71621622
272977,941.689189189
422789,1538.71621622
268477,1801.2972973
269882,1309.56756757
276108,1305.04054054
344041,1264.86486486
275822,874.135135135
273511,771.283783784
417994,1361.91891892
270032,788.256756757
417670,1254.48648649
269289,866.432432432
275388,3030.64864865
113305,1184.40540541
276156,971.256756757
738075,1284.28378378
127423,1450.68918919
274917,1383.27027027
276429,1103.08108108
415937,1057.83783784
269165,753.662162162
416099,3245.95945946
274023,813.364864865
343233,2464.60810811
422777,1210.54054054
269437,3138.04054054
416101,2704.09459459
418005,1446.47297297
204766,740.824324324
270370,1204.77192982
275148,991.364864865
269994,1299.01754386
416361,1401.45945946
269142,753.364864865
271822,1311.60810811
274918,1329.25675676
738050,2038.7027027
269932,1233.28378378
268652,1299.17567568
418004,1428.25675676
274462,854.283783784
344045,1534.89189189
268877,1690.25675676
269408,2753.89189189
275263,1357.58108108
275064,682.486486486
269116,996.743243243
270537,1663.59649123
274407,726.364864865
270465,1871.59649123
56772,2377.72972973
269795,1132.32432432
269821,1247.14864865
271340,1120.66216216
623393,1229.12162162
271053,721.824324324
275570,514.662162162
121713,1287.25675676
268099,2806.72972973
273209,756.22972973
403320,1766.24324324
274857,3861.39189189
272238,1051.26315789
738060,3464.16216216
422820,891.878378378
231541,1036.35135135
270058,1025.44594595
422874,1100.72972973
250164,1933.09459459
273466,877.675675676
343390,781.810810811
343451,949.945945946
124905,855.405405405
343627,967.540540541
422769,1248.37837838
275286,942.445945946
269580,1863.05405405
269092,749.959459459
274916,1325.18918919
416683,1188.83783784
738061,2088.55405405
270474,1124.03508772
267934,1290.68918919
403402,4674.48648649
272948,811.297297297
275326,679.0
737804,1352.45945946
198308,1254.74324324
417227,1213.54054054
271442,1301.16216216
252028,1343.01351351
273512,1184.22972973
274899,687.202702703
268956,1374.58108108
273549,731.797297297
248445,1544.02702703
271289,1567.59459459
276291,1959.48648649
403475,864.513513514
272957,948.513513514
273132,771.743243243
271412,1415.60810811
273730,1615.7972973
273743,623.256756757
195317,1566.24590164
269179,1775.39189189
123594,1888.40540541
270022,759.256756757
273805,1476.60810811
416076,3688.77027027
416069,1743.60810811
123612,2684.32432432
417174,1340.5
50415,1385.51351351
56823,1915.12162162
268947,1070.85135135
416182,1495.54054054
273195,992.635135135
273407,842.243243243
417112,1027.72972973
269430,721.635135135
416889,897.918918919
411456,978.189189189
273033,1068.51351351
273633,3867.25675676
275069,559.135135135
269868,1162.5
416906,2758.35135135
113872,1251.97297297
274766,2519.64864865
268462,10075.2297297
269508,1743.52702703
273305,817.662162162
276334,1426.77027027
180188,1112.87837838
275581,1470.32432432
276153,1177.18918919
416427,1106.59459459
159728,1416.55405405
403248,4479.39189189
274484,761.972972973
417665,1281.87837838
343966,2265.22972973
210139,1446.56756757
343969,1744.63513514
417229,1247.09459459
271074,1666.14864865
418087,654.135135135
623402,2523.62162162
418146,1259.44594595
416655,1325.68918919
183019,1249.63513514
272241,858.824561404
275095,1229.63513514
417194,1383.55405405
11617,1211.37837838
188830,2291.45945946
737957,705.297297297
274095,652.72972973
422856,1265.35135135
269775,1233.48648649
270000,839.472972973
276503,1147.05405405
273647,502.445945946
421056,2168.67567568
145939,1415.05405405
125840,27781.1351351
416380,1272.64864865
623400,1447.43243243
203725,1264.90540541
161629,1219.58108108
269405,2678.37837838
272774,600.216216216
30225,2207.21621622
268275,1143.13513514
417131,931.405405405
422894,1502.44594595
418083,755.027027027
399378,1219.02702703
417836,1176.68918919
273225,2188.13513514
414571,1212.87837838
267977,1262.16216216
271840,1282.7027027
276328,906.013513514
272525,1032.39189189
269145,1161.09459459
273667,715.986486486
416994,4179.40540541
422803,1254.27027027
123765,2638.21621622
273808,2027.90540541
417548,1119.35135135
417978,2358.43243243
275056,1004.85135135
344016,1780.47297297
270444,1286.43859649
276562,1666.39189189
269668,644.175675676
270395,1107.59649123
416192,1353.91891892
271868,1487.83783784
395966,1872.78378378
273551,504.486486486
273880,558.959459459
343442,849.081081081
269540,1010.85714286
416484,1307.71621622
275050,1123.54054054
269785,1336.43243243
417640,1353.82432432
276493,1519.81081081
422831,1277.95945946
276464,546.972972973
275140,1151.81081081
416172,1180.85135135
234314,753.851351351
275584,1826.59459459
272133,1823.85964912
184670,800.932432432
274507,1183.44594595
268889,1544.14864865
417484,740.337837838
269524,972.542857143
273510,824.648648649
271875,1313.0
343624,834.513513514
737824,755.635135135
200495,499.959459459
271548,1039.77027027
343306,1665.87837838
737873,972.22972973
274971,1259.55405405
127516,1415.94594595
270657,945.472972973
275869,1913.25675676
275189,1902.98648649
275215,5890.81081081
204961,709.878378378
275885,631.22972973
269374,3555.17567568
275729,2493.54054054
416074,2831.83783784
272906,752.810810811
343331,2522.37837838
403196,2907.33783784
274465,931.648648649
275175,1397.63513514
269455,914.0
417948,1543.2027027
623378,10288.1351351
270466,1364.52631579
276268,1390.14864865
417119,1247.12162162
269986,776.581081081
276082,1462.21621622
276094,4270.98648649
343588,1599.28070175
270552,1272.0
417861,1191.14864865
273423,948.702702703
275510,823.810810811
274316,1293.56756757
416102,2152.31081081
271829,1581.32432432
417126,1778.47297297
270002,750.959459459
269203,1566.0
276071,860.864864865
418158,3914.31081081
738058,1290.83783784
738079,1263.5
270047,2211.55405405
275752,842.5
269082,2324.45945946
275130,3359.33783784
275417,1489.55405405
269115,1600.7027027
269201,1296.2027027
415994,843.459459459
417233,1353.52702703
269532,1626.48571429
274934,1164.0
738081,1589.27027027
272492,1902.0
275574,878.797297297
273752,852.189189189
272034,1641.14035088
271543,1590.55405405
343579,2527.9122807
417483,706.216216216
274094,1156.28070175
738021,2972.02702703
270415,1055.50877193
396805,1750.90540541
343372,785.351351351
422896,843.594594595
269792,1337.43243243
416325,1986.17567568
270414,1106.19298246
342702,1091.29824561
23850,8244.2295082
269151,1534.64864865
207543,1534.13513514
416345,2340.25675676
273362,1001.52702703
269846,1205.41891892
623399,1172.67567568
403437,1073.51351351
417193,1532.40540541
416948,2196.16216216
111394,1822.75675676
272829,913.581081081
274691,863.310810811
269132,906.472972973
203487,709.391891892
270297,1470.63768116
416783,1020.67567568
416857,1105.2
415997,928.121621622
189158,1471.63513514
275953,754.540540541
276448,559.378378378
276310,1548.25675676
738064,1634.83783784
274473,776.959459459
24947,3148.2027027
270055,888.594594595
276554,1036.25675676
416079,2509.10810811
416112,3566.91891892
273059,4215.24324324
275380,1272.5
418100,1277.02702703
417633,1571.04054054
274429,4107.82432432
273228,1191.0
416965,1896.7027027
270410,1403.80701754
417107,985.216216216
275221,1490.04054054
273045,807.0
273406,1206.98648649
276589,1191.02702703
343371,700.162162162
623353,1975.37837838
21292,2392.08108108
343322,864.054054054
276373,1293.32432432
273912,1368.31081081
417679,1370.94594595
208052,1287.04054054
417488,790.986486486
417757,1512.27027027
269131,1593.71621622
415889,1773.35135135
417178,3746.48648649
274413,1182.43243243
268124,2699.37837838
415888,1885.89189189
269808,1230.2027027
182960,687.662162162
275356,1517.10810811
422888,1376.04054054
737996,2130.90540541
24867,1864.54285714
417581,1608.67567568
738048,1910.31081081
274945,662.932432432
343384,635.445945946
422891,1367.17567568
416179,2607.36486486
417172,1147.48648649
271446,1276.86486486
417974,938.216216216
273638,3494.77027027
276359,740.148648649
201011,939.905405405
343959,2400.64864865
417688,1230.63513514
273936,1386.94594595
275111,2918.51351351
270051,753.081081081
274817,864.621621622
415874,2132.97297297
238895,1256.87837838
343554,1371.94736842
422826,984.216216216
270513,1114.24561404
46876,7773.09836066
416164,1647.78378378
270523,1849.59649123
270475,1880.85964912
422837,2048.12162162
737794,808.945945946
274625,874.040540541
252300,3915.91891892
269823,1164.56756757
416058,1039.35135135
417949,1268.5
147093,664.662162162
269913,1154.62162162
418072,873.162162162
416132,1803.81081081
270400,1795.64912281
276454,1260.0
737949,808.567567568
416448,1245.17567568
417991,923.810810811
273632,2441.41891892
271106,1367.51351351
276453,1284.55405405
275249,1192.78378378
343241,2809.13513514
623352,1467.5
275891,1195.59459459
416183,1526.52702703
262666,650.418918919
188781,1113.72972973
418206,1310.31081081
269018,2280.32432432
417756,1478.85135135
270352,1395.07017544
273361,1149.86486486
270083,747.310810811
343984,3478.05405405
417550,1398.08108108
273136,1340.66216216
268917,1594.51351351
269558,1822.28571429
417915,1749.37837838
270527,1094.92982456
249489,884.540540541
269964,764.797297297
271002,603.040540541
274224,1395.43859649
343548,1503.64912281
272229,995.789473684
271301,1222.98648649
417726,1519.36486486
273724,2032.64864865
422890,1348.06756757
274856,801.364864865
274312,634.945945946
269094,2044.05405405
121419,1494.56756757
417697,1288.25675676
342780,1902.64864865
417698,1283.10810811
118995,1214.36486486
226807,1646.06756757
275185,1199.75675676
274302,2148.16216216
269233,947.702702703
125604,1175.28378378
273330,1719.44594595
416941,1699.54054054
417562,1432.74324324
422829,1485.75675676
6498,2584.49180328
275792,1240.02702703
343584,2982.42105263
273026,1095.2027027
269840,1229.94594595
269323,883.405405405
418207,1145.32432432
417551,1245.22972973
274233,1589.2972973
737890,876.405405405
269106,1209.02702703
252303,1988.83783784
275466,1335.94594595
418156,3073.48648649
417956,1329.55405405
274735,1343.74324324
269767,1128.36486486
273508,754.5
142540,807.689189189
417699,1218.94594595
415995,1017.09459459
275515,2614.62162162
416918,2197.74324324
269002,2338.86486486
417705,2689.2027027
417709,2271.08108108
269996,843.540540541
418092,769.189189189
112295,899.648648649
416042,1296.75675676
343403,530.067567568
417584,1494.75675676
274452,991.756756757
422776,1790.44594595
273961,2548.22972973
267854,2480.58571429
269064,1570.17567568
274947,1700.58108108
420247,1689.97297297
269245,950.054054054
268594,2522.44594595
241073,718.297297297
416063,1440.66216216
417238,1438.25675676
417481,653.351351351
21156,1615.78378378
276200,1506.31081081
416126,2023.47297297
274493,872.297297297
416209,1727.7027027
343509,1249.87719298
267842,3118.48571429
417068,1295.89189189
417566,1259.74324324
274865,848.986486486
416080,1421.09459459
416204,1532.21621622
269849,1698.85135135
417582,1791.14864865
417741,1538.85135135
106234,682.77027027
420209,1364.05405405
250529,2189.25675676
403280,1753.43243243
271565,820.905405405
49669,3697.24324324
416217,1389.62162162
4909,1199.83783784
417085,2511.55405405
256834,2026.31081081
738049,1370.47297297
271140,2321.66216216
403348,1365.56756757
263124,2439.74324324
343981,7587.14864865
416497,1229.31081081
276475,658.283783784
343352,1039.27027027
416322,1206.7972973
417102,1160.17567568
274785,1630.63513514
55451,2317.81081081
418067,991.243243243
417098,1624.58108108
416824,1749.5
416894,1106.41891892
259014,814.337837838
268974,1584.52702703
269066,1448.72972973
125855,1317.72972973
275610,1396.09459459
188264,2430.64864865
417029,1372.08108108
403395,4075.60810811
189838,2570.2972973
415869,956.27027027
189694,2308.35135135
416726,1523.47297297
276536,1859.32432432
188265,2014.98648649
396749,1273.67142857
417804,1248.67567568
416117,2831.72972973
13327,3084.43243243
27371,1508.10810811
7457,1639.35135135
7857,1092.2027027
10674,1160.0
12581,773.621621622
12810,1175.38596491
22649,904.807017544
26392,743.324324324
32368,2289.13513514
36371,1092.09459459
40792,902.754385965
48678,1137.74324324
54771,1098.01351351
55111,707.364864865
55576,1151.17567568
110229,1545.85964912
135646,1494.21052632
141127,1506.83783784
141408,1170.51351351
141430,1234.64864865
141850,1465.5
141956,1027.21621622
142087,1083.06756757
142234,1163.12162162
142801,1109.02702703
143038,1149.51351351
143518,1156.04054054
143591,975.081081081
144204,804.445945946
144216,1052.45945946
147615,1654.52702703
151010,1336.49122807
151016,863.0
151031,1144.68421053
151266,1533.92982456
151431,927.175438596
151529,846.701754386
151824,1315.56140351
152115,1433.03508772
152128,847.035087719
152160,1409.1754386
152218,2010.33333333
152605,1290.12280702
153338,1559.8245614
153387,909.105263158
155586,1328.15789474
158566,1179.35087719
199023,2021.81967213
202587,916.878378378
206383,954.189189189
206775,1100.60810811
206781,744.081081081
208003,1327.43243243
208647,1092.5
208828,1255.36486486
208971,926.121621622
209621,1079.90540541
210532,869.662162162
210543,1019.59459459
211303,891.297297297
212594,1319.89189189
213302,1412.71621622
213495,1349.5
213911,846.459459459
213914,2320.49122807
214416,1261.44594595
215948,1682.91891892
217222,1429.86486486
217262,1510.16216216
217364,1310.68918919
223246,1957.27027027
226316,924.0
248244,1220.62162162
249694,1227.41891892
250615,1242.49122807
253785,1403.68918919
259374,975.824561404
260641,1791.41891892
262232,1060.58108108
262593,1144.72972973
263070,1293.37837838
263663,936.771929825
263765,932.635135135
263993,854.918918919
264027,1511.89473684
264485,766.094594595
264490,1279.72972973
264505,1909.85135135
264525,879.567567568
265468,1022.91891892
267258,1333.75675676
267629,1384.35087719
267922,1323.2972973
271203,1325.04054054
271577,931.418918919
271784,1601.57894737
272494,1681.01351351
272931,955.297297297
273240,1569.16216216
273266,1401.26315789
273550,893.891891892
273693,1283.78378378
274450,1240.45614035
274519,1182.26315789
275002,1021.12162162
275604,919.891891892
276327,1016.64864865
396242,1313.70175439
410624,1117.24324324
412691,1006.31081081
414564,1100.82432432
415033,718.405405405
415822,826.324324324
417950,1149.98648649
458507,922.243243243
753709,753.743243243
753710,1090.39189189
753711,1070.33783784
753712,1254.52702703
753713,780.243243243
753714,781.027027027
753716,1344.18918919
753718,1998.67567568
753719,1438.01351351
753724,1204.77192982
753725,1100.78947368
753726,869.894736842
753728,891.912280702
753729,1008.12280702
753730,870.456140351
753732,965.947368421
753733,1180.07017544
753734,1243.1754386
753735,1038.12280702
753736,1157.1754386
753737,1302.14035088
753738,1414.21052632
753739,1407.1754386
753740,966.789473684
753742,1636.89473684
753743,1527.73684211
753744,1575.45614035
753745,1173.9122807
753746,1321.54385965
753760,744.148648649
753761,844.810810811
753762,886.783783784
753763,1131.94594595
753765,785.324324324
753766,1148.74324324
753767,701.594594595
753768,689.891891892
753769,737.472972973
753770,747.0
753771,757.189189189
753772,746.72972973
753773,1100.47297297
753774,1192.16216216
753775,1295.74324324
753776,750.297297297
753777,699.324324324
753778,717.594594595
753779,711.324324324
753780,1448.12162162
753781,791.013513514
753782,1138.09459459
753783,1390.04054054
753784,1239.87837838
753785,1075.90540541
753786,1005.74324324
753788,1069.90540541
753790,1397.31081081
753792,2117.83783784
753793,923.716216216
753794,1204.67567568
753795,1098.75675676
753796,1154.86486486
753797,1134.95945946
753798,1130.86486486
753799,1066.94594595
753800,1427.01351351
753802,1151.18918919
753803,1052.39189189
753804,1058.25675676
753805,1558.41891892
753807,2030.04054054
753808,1879.68918919
753809,2262.95945946
753810,1866.60810811
753811,949.0
753812,862.27027027
753813,1756.04054054
753814,1580.62162162
753815,1735.95945946
753816,1174.22972973
753817,1527.67567568
753818,1353.75675676
753819,1303.86486486
753820,1151.22972973
753821,1274.31081081
753822,988.297297297
753823,978.648648649
753824,1228.91891892
753826,1595.01351351
753828,1538.48648649
753830,1157.04054054
753831,1669.64864865
753832,1604.28378378
753833,1511.22972973
753835,1531.51351351
753836,884.243243243
753838,1891.67567568
753840,1459.86486486
753841,1405.35135135
